palavras,forca_global,rank_global,forca_peso,rank_peso,forca_global_peso,rank_global_peso
LEGAI,0.395028,318,0.551028,568,0.0592744,561
GELAI,0.395028,318,0.5749533,453,0.0601797,488
VELAI,0.3949907,319,0.586729,405,0.0604357,472
VALEI,0.3949907,319,0.5493458,577,0.0550982,904
VIELA,0.3949907,319,0.4491589,1036,0.0489784,1316
LEVAI,0.3949907,319,0.5381308,631,0.0589909,590
LAVEI,0.3949907,319,0.5007477,802,0.0536534,1007
LOGRA,0.3945794,320,0.5233645,697,0.0568341,771
LARGO,0.3945794,320,0.5775701,440,0.0609417,430
ALVOR,0.3945421,321,0.311215,1540,0.0321719,2591
VALOR,0.3945421,321,0.4603738,980,0.0467969,1525
LAVRO,0.3945421,321,0.5173832,722,0.0561117,831
FRETA,0.3944673,322,0.4816822,891,0.0484189,1377
FARTE,0.3944673,322,0.5534579,556,0.0535558,1014
FILAO,0.3944299,323,0.6699065,141,0.0670015,166
FOLIA,0.3944299,323,0.6009346,346,0.0603359,478
DELAS,0.3943925,324,0.6876636,99,0.0678836,143
SALDE,0.3943925,324,0.4835514,882,0.0490061,1314
AZEDO,0.3942804,325,0.4042991,1233,0.0433751,1824
BRETA,0.3941682,326,0.4652336,961,0.0480796,1413
BATER,0.3941682,326,0.5031776,790,0.052115,1107
LABIO,0.3941308,327,0.5371963,636,0.0580617,666
BOLAI,0.3941308,327,0.5940187,377,0.061298,393
BAILO,0.3941308,327,0.5441121,603,0.0581005,663
ABOLI,0.3941308,327,0.2538318,1610,0.027648,2833
TOGAS,0.3938318,328,0.6783178,123,0.0682717,129
GOTAS,0.3938318,328,0.6738318,134,0.0681137,135
GASTO,0.3938318,328,0.5562617,543,0.057593,703
SORTE,0.3938318,328,0.5349533,644,0.0451311,1671
GOSTA,0.3938318,328,0.5493458,577,0.0580319,670
RESTO,0.3938318,328,0.5573832,537,0.0488346,1335
RETOS,0.3938318,328,0.5708411,475,0.0471782,1488
LAPSO,0.3938318,328,0.4826168,886,0.0534918,1019
SETOR,0.3938318,328,0.4343925,1100,0.03719,2255
GATOS,0.3938318,328,0.5697196,480,0.0559367,843
VOTAS,0.3937944,329,0.6856075,103,0.0683697,125
VASTO,0.3937944,329,0.5680374,486,0.0578491,685
BRECA,0.3936822,330,0.4304673,1119,0.0466468,1543
CITAR,0.3936822,330,0.5474766,587,0.0537046,1001
CABER,0.3936822,330,0.5171963,723,0.0532541,1032
RENDA,0.3935327,331,0.5672897,490,0.0578185,687
DRENA,0.3935327,331,0.4093458,1212,0.0461286,1579
ANDRE,0.3935327,331,0.3381308,1463,0.0339788,2470
MATOU,0.3934953,332,0.4439252,1058,0.0459997,1589
SURTA,0.3934953,332,0.5762617,446,0.0547902,924
PENAI,0.3934206,333,0.6239252,262,0.0612478,397
NAIPE,0.3934206,333,0.4214953,1159,0.0482181,1397
ORCES,0.3933458,334,0.508785,762,0.0407271,2009
COSER,0.3933458,334,0.5396262,624,0.045404,1647
CORES,0.3933458,334,0.7351402,23,0.0599385,505
ROCES,0.3933458,334,0.6327103,228,0.0537943,993
COVAS,0.3933084,335,0.7052336,64,0.0695601,87
LIMAS,0.3931963,336,0.6213084,271,0.0610848,413
RIJAS,0.3931963,336,0.6076636,322,0.0624151,326
SIRZA,0.3930841,337,0.5216822,704,0.0562896,818
AZIMO,0.3930841,337,0.4272897,1135,0.0454835,1640
CURSA,0.3930093,338,0.5624299,514,0.0527721,1064
OUCAM,0.3930093,338,0.4906542,850,0.0477591,1433
CRUAS,0.3930093,338,0.6370093,215,0.0602916,479
CURAS,0.3930093,338,0.7392523,20,0.0662464,187
LEGAR,0.392972,339,0.5216822,704,0.056829,772
GERAL,0.392972,339,0.5485981,581,0.0604662,469
GELAR,0.392972,339,0.5456075,596,0.0577342,693
LAVRE,0.3929346,340,0.428785,1127,0.0468783,1516
VALER,0.3929346,340,0.52,712,0.0526528,1074
VELAR,0.3929346,340,0.5573832,537,0.0579903,675
RELVA,0.3929346,340,0.5342056,647,0.0571105,744
LEVAR,0.3929346,340,0.508785,762,0.0565454,803
FALEI,0.3928224,341,0.5659813,496,0.0553161,883
BIELA,0.3925234,342,0.4493458,1035,0.0488571,1333
BAILE,0.3925234,342,0.455514,1005,0.0488671,1330
FAROL,0.3923738,343,0.48,897,0.0497469,1261
FLORA,0.3923738,343,0.3923364,1279,0.0424844,1892
MINAR,0.3923364,344,0.5385047,629,0.0530761,1046
GASTE,0.3922243,345,0.4676636,950,0.0483596,1386
GESTA,0.3922243,345,0.542243,612,0.0570483,754
PELAS,0.3922243,345,0.7218692,37,0.0686668,113
ISOLE,0.3921869,346,0.1882243,1633,0.0169651,3045
VETAS,0.3921869,346,0.6785047,122,0.0673861,159
SOLEI,0.3921869,346,0.5474766,587,0.0468914,1514
ILESO,0.3921869,346,0.3207477,1513,0.0296929,2739
LABOR,0.3920748,347,0.4063551,1225,0.0451796,1665
BOLAR,0.3920748,347,0.5646729,502,0.0588526,601
ATUEM,0.3918879,348,0.4046729,1232,0.0388371,2137
CEGAS,0.3917383,349,0.711028,49,0.0688599,109
CAVES,0.3917009,350,0.6607477,157,0.0632389,280
FATOS,0.3916262,351,0.5981308,358,0.0564106,810
RIXAS,0.3915888,352,0.6078505,321,0.0623952,327
ACUEM,0.3914019,353,0.402243,1244,0.0387323,2142
PENAR,0.3913645,354,0.5945794,375,0.0588023,604
PERNA,0.3913645,354,0.5899065,392,0.0607374,446
OBSTA,0.3913271,355,0.3805607,1326,0.0430878,1846
REINO,0.3913271,355,0.5357009,641,0.0491762,1306
BOTAS,0.3913271,355,0.6857944,102,0.0682484,132
ORNEI,0.3913271,355,0.4327103,1107,0.033948,2473
BOSTA,0.3913271,355,0.5613084,520,0.0581667,657
BASTO,0.3913271,355,0.5682243,485,0.0577277,695
NOIVA,0.3912897,356,0.5128972,742,0.0580492,668
INOVA,0.3912897,356,0.308972,1543,0.038538,2151
NAVIO,0.3912897,356,0.5160748,727,0.0571309,742
FOCAS,0.3911402,357,0.6973832,80,0.0683642,126
FOSCA,0.3911402,357,0.5429907,608,0.0570731,750
MAJOR,0.3911402,357,0.4119626,1201,0.0460806,1584
PIADO,0.3911028,358,0.4975701,817,0.042166,1917
DOPAI,0.3911028,358,0.5371963,636,0.0594009,550
PODAI,0.3911028,358,0.5842991,414,0.0605982,462
PODIA,0.3911028,358,0.5747664,454,0.0592968,558
UNIRA,0.3909907,359,0.4009346,1249,0.0458551,1607
ANUIR,0.3909907,359,0.3179439,1521,0.0306786,2682
URINA,0.3909907,359,0.4214953,1159,0.0476236,1446
RUINA,0.3909907,359,0.495514,826,0.0505855,1188
BACOS,0.3908411,360,0.5768224,444,0.0558479,849
CABOS,0.3908411,360,0.5957009,369,0.0572106,735
BOCAS,0.3908411,360,0.6809346,116,0.0680249,138
DANOS,0.3906916,361,0.6014953,343,0.0566381,793
ONDAS,0.3906916,361,0.5031776,790,0.0525593,1079
SONDA,0.3906916,361,0.5760748,447,0.0586262,615
DONAS,0.3906916,361,0.7056075,62,0.0688151,111
HAREM,0.3905794,362,0.555514,546,0.058103,662
LATIR,0.3904673,363,0.4342056,1101,0.0443814,1742
SALGO,0.3901308,364,0.5499065,574,0.0574802,713
GOLAS,0.3901308,364,0.6908411,95,0.0685301,119
GLOSA,0.3901308,364,0.3306542,1485,0.0393269,2108
LAGOS,0.3901308,364,0.5628037,512,0.0554479,876
ORLES,0.3901308,364,0.5306542,662,0.041367,1972
GALOS,0.3901308,364,0.586729,405,0.0563531,815
ROLES,0.3901308,364,0.6545794,168,0.0544342,949
ALVOS,0.3900935,365,0.4493458,1035,0.0419842,1931
VALOS,0.3900935,365,0.5985047,356,0.0566092,796
SALVO,0.3900935,365,0.5499065,574,0.0574793,714
FESTA,0.3900187,366,0.5706542,476,0.0575222,710
MEXIA,0.3899813,367,0.528972,669,0.0583981,636
EXIMA,0.3899813,367,0.3714019,1359,0.0445901,1720
RAJOU,0.3897944,368,0.4028037,1241,0.0458906,1604
BATES,0.3897196,369,0.6413084,205,0.0619272,356
ABSTE,0.3897196,369,0.3590654,1393,0.035298,2377
BESTA,0.3897196,369,0.5542056,553,0.057183,737
BASTE,0.3897196,369,0.4796262,899,0.0484943,1373
NEGAI,0.3897196,369,0.524486,691,0.0581711,655
IGNEA,0.3897196,369,0.4708411,935,0.0521369,1106
NEVAI,0.3896822,370,0.5115888,748,0.0578875,682
VIENA,0.3896822,370,0.4515888,1023,0.0489473,1321
VENIA,0.3896822,370,0.5880374,400,0.0590821,580
ENVIA,0.3896822,370,0.3790654,1331,0.0439336,1777
CAFES,0.3895327,371,0.6504673,184,0.0629772,292
REJAM,0.3895327,371,0.5439252,604,0.0592557,563
FACES,0.3895327,371,0.6528972,173,0.062043,348
RAJEM,0.3895327,371,0.5065421,773,0.0539182,984
PEDIA,0.3894953,372,0.5676636,488,0.0583131,644
PEIDA,0.3894953,372,0.582243,421,0.0590748,582
ZERAM,0.3894206,373,0.5947664,374,0.0634458,269
REZAM,0.3894206,373,0.5454206,597,0.0592655,562
BECAS,0.3892336,374,0.6738318,134,0.0670413,164
CABES,0.3892336,374,0.6553271,166,0.0630664,290
HAURE,0.3892336,374,0.4029907,1240,0.046538,1549
CITAS,0.3892336,374,0.6856075,103,0.0635168,267
AFINO,0.3891215,375,0.4250467,1144,0.0448576,1697
DANES,0.3890841,376,0.6611215,156,0.0624939,320
NADES,0.3890841,376,0.5943925,376,0.0603947,475
SENDA,0.3890841,376,0.568972,482,0.0576425,699
DENSA,0.3890841,376,0.5216822,704,0.0543571,954
ANDES,0.3890841,376,0.5188785,718,0.0481207,1405
PRADO,0.3890467,377,0.4631776,970,0.0392662,2111
PODAR,0.3890467,377,0.5549533,549,0.0581527,659
PARDO,0.3890467,377,0.6274766,249,0.0618468,363
DOPAR,0.3890467,377,0.5078505,767,0.0569555,759
BOINA,0.3888224,378,0.5396262,624,0.0585083,626
LEGAS,0.3885234,379,0.6598131,158,0.0666412,180
PANOS,0.3885234,379,0.6357009,218,0.0574212,716
GELAS,0.3885234,379,0.6837383,108,0.0675464,154
SELVA,0.388486,380,0.5358879,640,0.0569345,763
VELAS,0.388486,380,0.695514,84,0.0678025,146
LAVES,0.388486,380,0.6095327,315,0.0610202,417
SALVE,0.388486,380,0.4613084,975,0.0482459,1396
VALES,0.388486,380,0.6581308,162,0.062465,322
LEVAS,0.388486,380,0.6469159,192,0.0663577,184
ALVES,0.388486,380,0.508972,761,0.04784,1428
EMULA,0.3881869,381,0.3168224,1525,0.0391857,2117
FALSO,0.3879252,382,0.5493458,577,0.0550909,905
MINAS,0.3878879,383,0.6766355,128,0.0628884,298
RANGE,0.3876636,384,0.4704673,937,0.0483705,1383
NEGAR,0.3876636,384,0.4951402,828,0.0557256,856
NEGRA,0.3876636,384,0.4897196,855,0.0547471,927
BOLAS,0.3876262,385,0.7028037,67,0.0686648,114
BOLSA,0.3876262,385,0.5259813,683,0.0551905,892
LOBAS,0.3876262,385,0.6485981,187,0.0671688,161
NEVAR,0.3876262,385,0.482243,888,0.0554421,877
ENFIA,0.387514,386,0.368785,1365,0.0436719,1801
AFINE,0.387514,386,0.3364486,1468,0.0356241,2352
PADRE,0.3874393,387,0.4678505,949,0.0475019,1458
PERDA,0.3874393,387,0.6134579,299,0.061302,390
PEDRA,0.3874393,387,0.5424299,611,0.0561905,824
ERODI,0.3874019,388,0.2783178,1594,0.0209215,3010
RODEI,0.3874019,388,0.5099065,757,0.0453819,1650
AGIDO,0.3874019,388,0.4461682,1048,0.0453883,1649
AVIDO,0.3873645,389,0.4471028,1044,0.0454085,1645
VADIO,0.3873645,389,0.5553271,547,0.0579936,674
COTAM,0.3871776,390,0.628972,242,0.0613412,387
TOCAM,0.3871776,390,0.5842991,414,0.0595458,540
DURAI,0.3870654,391,0.5727103,465,0.0560235,839
HIATO,0.3870654,391,0.4523364,1019,0.0418473,1941
URDIA,0.3870654,391,0.4304673,1119,0.0474265,1464
PENAS,0.3869159,392,0.7327103,26,0.0686145,115
PENSA,0.3869159,392,0.5558879,545,0.0551402,900
UNIAS,0.3865421,393,0.544486,601,0.0566458,792
USINA,0.3865421,393,0.3500935,1421,0.0420529,1927
UNAIS,0.3865421,393,0.3837383,1312,0.0320877,2596
SUINA,0.3865421,393,0.4971963,818,0.0504096,1203
ANUIS,0.3865421,393,0.4560748,1002,0.0404908,2030
FALES,0.3863178,394,0.6747664,131,0.0626829,310
IMPAR,0.386243,395,0.3291589,1491,0.0407878,2006
PRIMA,0.386243,395,0.4900935,853,0.0495848,1269
BELAS,0.3860187,396,0.6957009,83,0.0676812,149
BALES,0.3860187,396,0.6583178,161,0.0623436,331
LISTA,0.3860187,396,0.5099065,757,0.0512164,1148
LATIS,0.3860187,396,0.5723364,467,0.0541936,962
CATOU,0.3858318,397,0.4807477,894,0.0469924,1505
TACOU,0.3858318,397,0.4360748,1094,0.045197,1664
CAUTO,0.3858318,397,0.5970093,364,0.0581198,661
TOUCA,0.3858318,397,0.515514,729,0.055554,872
VADIE,0.385757,398,0.466729,954,0.0487602,1343
EVADI,0.385757,398,0.2343925,1617,0.0212285,3006
DEVIA,0.385757,398,0.5220561,702,0.0570521,753
VEDAI,0.385757,398,0.5508411,569,0.0587503,607
TECAM,0.3855701,399,0.5771963,442,0.0585621,618
CATEM,0.3855701,399,0.584486,413,0.05502,910
COZIA,0.3854206,400,0.5742056,457,0.0604041,474
DRAGO,0.3853458,401,0.406729,1224,0.0377237,2218
GORDA,0.3853458,401,0.5824299,420,0.0611654,405
DROGA,0.3853458,401,0.3882243,1298,0.0437242,1795
IGAPO,0.3852336,402,0.2973832,1566,0.0316706,2626
POREI,0.3852336,402,0.6028037,339,0.0504987,1194
SOUZA,0.3852336,402,0.493271,836,0.0566909,784
PIORE,0.3852336,402,0.3893458,1293,0.0296044,2744
PAVIO,0.3851963,403,0.5702804,478,0.05838,638
FIADO,0.3851963,403,0.4878505,862,0.0415196,1961
TRINA,0.3851589,404,0.4652336,961,0.049305,1294
BERNA,0.3851589,404,0.5637383,507,0.0597518,527
SEJAM,0.3850841,405,0.5456075,596,0.0590798,581
HORTA,0.3850093,406,0.5753271,451,0.061967,352
CHEIA,0.384972,407,0.4536449,1013,0.0485657,1366
ACHEI,0.384972,407,0.3620561,1383,0.0393599,2106
DIABO,0.3848972,408,0.4315888,1113,0.0403782,2037
PARIU,0.3848972,408,0.5134579,739,0.0492652,1296
ROSNE,0.3848224,409,0.4280374,1131,0.0384314,2162
ORNES,0.3848224,409,0.5414953,614,0.0413147,1977
GANSO,0.3848224,409,0.5317757,658,0.0545647,940
NOVAS,0.384785,410,0.6274766,249,0.066238,188
CRINA,0.3846729,411,0.5050467,781,0.0508769,1167
DOPAS,0.3845981,412,0.6459813,194,0.0667677,178
PODAS,0.3845981,412,0.6930841,87,0.067965,140
ROCHA,0.3845234,413,0.5170093,724,0.0571142,743
CHORA,0.3845234,413,0.4059813,1227,0.0442334,1755
RACHO,0.3845234,413,0.5239252,694,0.0566752,787
URNAS,0.384486,414,0.595514,370,0.0577279,694
BOXEA,0.3844112,415,0.5906542,389,0.0658893,197
TRAJO,0.3839626,416,0.411215,1204,0.0385605,2149
LOTAM,0.3839626,416,0.577757,439,0.0591225,576
GRADE,0.3837383,417,0.3364486,1468,0.0289124,2781
VEDAR,0.3837009,418,0.5214953,705,0.0563048,817
PEGAI,0.3836262,419,0.5786916,435,0.0594202,549
FEDIA,0.3835888,420,0.5579439,534,0.0576668,698
LOCAM,0.3834766,421,0.5728972,464,0.058899,595
CORJA,0.3834766,421,0.6084112,318,0.063152,285
COLAM,0.3834766,421,0.6459813,194,0.0617576,368
CLAMO,0.3834766,421,0.4171963,1178,0.0361985,2319
CALMO,0.3834766,421,0.588972,395,0.057489,712
MEXAS,0.3834766,421,0.6472897,191,0.0670663,163
OLHAI,0.3833645,422,0.3626168,1381,0.0443619,1746
GANES,0.383215,423,0.6571963,165,0.0621567,340
NESGA,0.383215,423,0.4796262,899,0.0545713,939
NEGAS,0.383215,423,0.633271,227,0.0655379,203
AVENS,0.3831776,424,0.3850467,1308,0.0371642,2256
NAVES,0.3831776,424,0.5829907,417,0.0599168,507
NEVAS,0.3831776,424,0.6203738,274,0.0652543,210
FARDO,0.3831402,425,0.617757,285,0.0612004,404
PARVO,0.3831402,425,0.6052336,328,0.0610865,412
PROVA,0.3831402,425,0.4224299,1154,0.0445065,1726
PAVOR,0.3831402,425,0.4394393,1079,0.0454979,1638
VAPOR,0.3831402,425,0.4115888,1202,0.0446973,1711
FIAPO,0.383028,426,0.4558879,1003,0.0406006,2021
SEDIO,0.3829533,427,0.5463551,592,0.0488032,1338
DOSEI,0.3829533,427,0.511215,750,0.0449934,1690
DOEIS,0.3829533,427,0.5407477,618,0.0443896,1741
RACHE,0.3829159,428,0.4353271,1097,0.0474418,1462
ANUEM,0.3828785,429,0.4170093,1179,0.0390985,2120
BARDO,0.3828411,430,0.6013084,344,0.0608612,437
BORDA,0.3828411,430,0.5943925,376,0.0613001,391
DOBRA,0.3828411,430,0.4985047,812,0.0557407,855
BRADO,0.3828411,430,0.4370093,1090,0.0382806,2169
TAXEI,0.3828037,431,0.4981308,814,0.0537828,994
DUAIS,0.3826168,432,0.4895327,856,0.036605,2295
MIGRA,0.3825421,433,0.4878505,862,0.0502701,1213
GIRAM,0.3825421,433,0.5814953,425,0.0574211,717
VIRAM,0.3825047,434,0.593271,381,0.0576772,697
TRAJE,0.3823551,435,0.3226168,1509,0.0293271,2760
LATEM,0.3823551,435,0.533271,651,0.0528013,1063
METAL,0.3823551,435,0.5093458,759,0.0556034,867
TORAX,0.3823551,435,0.5659813,496,0.0626133,315
NABOS,0.3823178,436,0.5179439,719,0.0538885,987
ALIJO,0.3823178,436,0.4323364,1109,0.045087,1678
TRAZE,0.382243,437,0.3175701,1523,0.0292882,2762
LACOU,0.3821308,438,0.4246729,1146,0.0445502,1722
LOUCA,0.3821308,438,0.5041121,786,0.0549072,916
ALCOU,0.3821308,438,0.3241121,1505,0.03137,2647
CALOU,0.3821308,438,0.497757,816,0.0474088,1468
ARQUE,0.3820187,439,0.3226168,1509,0.0349557,2403
CLAME,0.3818692,440,0.3285981,1492,0.0269651,2863
ALCEM,0.3818692,440,0.4278505,1132,0.0393977,2103
LACEM,0.3818692,440,0.5284112,671,0.0525778,1076
CALEM,0.3818692,440,0.6014953,343,0.0554365,878
PISAM,0.3817944,441,0.562243,515,0.0538192,992
PREGA,0.3815701,442,0.4448598,1053,0.0467171,1535
PEGAR,0.3815701,442,0.5493458,577,0.0569747,757
GOREI,0.3815327,443,0.5646729,502,0.0493784,1288
REGIO,0.3815327,443,0.5461682,593,0.0487848,1340
FRADE,0.3815327,443,0.3648598,1377,0.0293864,2756
OGIVA,0.3814953,444,0.3568224,1401,0.0431845,1837
OLHAR,0.3813084,445,0.333271,1476,0.0419164,1937
ROLHA,0.3813084,445,0.5388785,628,0.0577541,692
RALHO,0.3813084,445,0.5457944,595,0.0573151,727
DITAR,0.3812336,446,0.4897196,855,0.0508485,1169
BRADE,0.3812336,446,0.3484112,1427,0.0290471,2773
GUIAR,0.3811963,447,0.5082243,765,0.0510137,1161
URGIA,0.3811963,447,0.4319626,1111,0.0472322,1483
ARGUI,0.3811963,447,0.3381308,1463,0.0319096,2612
GURIA,0.3811963,447,0.5592523,530,0.0543849,952
RUGAI,0.3811963,447,0.515514,729,0.0514955,1129
RUGIA,0.3811963,447,0.5059813,776,0.0501941,1219
RUIVA,0.3811589,448,0.4968224,820,0.0503899,1204
UIVAR,0.3811589,448,0.4336449,1104,0.0487044,1349
GADOS,0.3808972,449,0.5508411,569,0.0546677,933
RODES,0.3808972,449,0.6186916,280,0.0527487,1065
DORES,0.3808972,449,0.6773832,126,0.0570824,748
POSEI,0.380785,450,0.5454206,597,0.0457765,1615
ESPIO,0.380785,450,0.3491589,1424,0.0314311,2640
EXTRA,0.3807477,451,0.3654206,1376,0.0427586,1872
CIDRA,0.3807477,451,0.5231776,698,0.0514571,1134
SINTA,0.3807103,452,0.5504673,571,0.0524249,1090
LIXAO,0.3807103,452,0.5906542,389,0.0648213,226
TINAS,0.3807103,452,0.6736449,135,0.0623091,332
ALIJE,0.3807103,452,0.3437383,1439,0.0358536,2340
INSTA,0.3807103,452,0.3897196,1291,0.0424939,1891
BANES,0.3807103,452,0.6691589,143,0.0622914,334
ZELAI,0.3805981,453,0.5454206,597,0.0593978,551
URDAS,0.3805607,454,0.548785,580,0.0560947,832
DURAS,0.3805607,454,0.6814953,115,0.0633903,272
SURDA,0.3805607,454,0.5519626,563,0.0532014,1038
CAULE,0.3805234,455,0.4581308,991,0.046764,1529
FIRAM,0.3803364,456,0.6099065,314,0.0578951,681
FIRMA,0.3803364,456,0.5459813,594,0.0540655,969
RIFAM,0.3803364,456,0.5050467,781,0.0526851,1071
INCAS,0.3802243,457,0.5093458,759,0.0523521,1095
NASCI,0.3802243,457,0.3960748,1269,0.0428772,1862
BRAMI,0.3800374,458,0.3127103,1536,0.0253425,2913
RALHE,0.3797009,459,0.4571963,996,0.0480817,1412
RIMOS,0.3797009,459,0.5149533,732,0.0401584,2047
IRMOS,0.3797009,459,0.4330841,1105,0.0336286,2492
JATOS,0.379514,460,0.5435514,606,0.0551814,893
GRAVO,0.3794393,461,0.4028037,1241,0.0373856,2244
FREIO,0.3793271,462,0.4814953,892,0.0396239,2089
VADES,0.3792523,463,0.622243,267,0.0607795,443
DEVAS,0.3792523,463,0.6403738,207,0.0657203,200
VEDAS,0.3792523,463,0.6596262,159,0.0661171,192
ELIXA,0.3791028,464,0.3657944,1374,0.0441164,1768
EXILA,0.3791028,464,0.3603738,1388,0.0438404,1783
PARTI,0.3790654,465,0.5424299,611,0.0502813,1212
TRIPA,0.3790654,465,0.4568224,998,0.0489507,1320
EBRIO,0.379028,466,0.4433645,1061,0.0395355,2096
IBERO,0.379028,466,0.335514,1470,0.0315205,2638
BEIRO,0.379028,466,0.5549533,549,0.0487605,1342
GIBAO,0.379028,466,0.588785,396,0.0641916,245
RUFAI,0.3789907,467,0.4923364,841,0.0509503,1164
FURIA,0.3789907,467,0.5876636,402,0.0548589,921
OBVIA,0.3789907,467,0.3564486,1402,0.0427544,1874
FRUIA,0.3789907,467,0.4854206,873,0.0489041,1324
FURAI,0.3789907,467,0.5971963,363,0.0561603,826
HASTE,0.3789533,468,0.4362617,1093,0.0475725,1448
COZAS,0.3789159,469,0.6925234,89,0.0690723,100
PAGOS,0.378729,470,0.5904673,390,0.0555937,868
REPOS,0.378729,470,0.5390654,627,0.0454951,1639
PORES,0.378729,470,0.7115888,47,0.0578655,684
SOPRE,0.378729,470,0.426729,1136,0.0380167,2190
PRESO,0.378729,470,0.4327103,1107,0.0354641,2364
FADOS,0.3786916,471,0.5792523,433,0.0551416,899
ABRIU,0.3786916,471,0.366729,1370,0.0350833,2391
MONTA,0.3786542,472,0.5953271,371,0.0582556,648
MANTO,0.3786542,472,0.602243,341,0.0578167,688
NOTAM,0.3786542,472,0.551215,567,0.0580191,671
CARPI,0.3785794,473,0.5097196,758,0.0498465,1251
PICAR,0.3785794,473,0.5190654,717,0.0514082,1137
ZELAR,0.3785421,474,0.5160748,727,0.0569524,760
LAZER,0.3785421,474,0.4586916,989,0.0507201,1176
ACHES,0.3784673,475,0.4708411,935,0.0467266,1533
BODAS,0.3783925,476,0.6669159,147,0.0669794,168
SUPRA,0.3783925,476,0.4680374,948,0.0476758,1440
PURAS,0.3783925,476,0.7157009,43,0.0641734,246
MANCO,0.3781682,477,0.5674766,489,0.0563839,812
REMIS,0.3780935,478,0.5499065,574,0.0442473,1754
RIMES,0.3780935,478,0.5745794,455,0.0460142,1587
MIRES,0.3780935,478,0.6484112,188,0.0511556,1151
SIGMA,0.3780935,478,0.4659813,957,0.0492247,1301
SIGAM,0.3780935,478,0.5299065,664,0.0530544,1048
VISAM,0.3780561,479,0.5358879,640,0.052955,1054
VERGA,0.3778318,480,0.5648598,501,0.0596784,532
GRAVE,0.3778318,480,0.3142056,1532,0.0281522,2811
QUASE,0.3775701,481,0.3031776,1554,0.0271683,2856
SAQUE,0.3775701,481,0.3880374,1299,0.0459644,1593
LIDAR,0.3775327,482,0.4773832,909,0.0502169,1218
ARDIL,0.3775327,482,0.3252336,1500,0.0313742,2646
COXAS,0.3774206,483,0.691215,93,0.0690426,103
GABEI,0.3774206,483,0.4848598,875,0.0525063,1083
JECAS,0.3774206,483,0.6357009,218,0.0661513,191
GRAFO,0.377271,484,0.3841121,1311,0.0369651,2271
GARFO,0.377271,484,0.5484112,582,0.0595457,541
FAVOR,0.3772336,485,0.4297196,1123,0.0448515,1698
PEGAS,0.3771215,486,0.6874766,100,0.066787,176
FEDAS,0.3770841,487,0.6762617,129,0.066335,185
VESPA,0.3770841,487,0.497757,816,0.0547965,923
SOVEI,0.3770467,488,0.5001869,805,0.0447281,1706
MANTE,0.3770467,488,0.5136449,738,0.0485833,1363
VOEIS,0.3770467,488,0.5485981,581,0.0443084,1748
MENTA,0.3770467,488,0.5882243,399,0.057272,731
VIOES,0.3770467,488,0.5437383,605,0.042882,1861
SINAL,0.3770093,489,0.4994393,807,0.0511206,1153
GARBO,0.376972,490,0.5575701,536,0.0597218,529
BRAVO,0.3769346,491,0.4147664,1188,0.0375203,2235
HALOS,0.3768598,492,0.5553271,547,0.055566,871
OLHAS,0.3768598,492,0.4714019,934,0.0517286,1123
ALHOS,0.3768598,492,0.4274766,1134,0.0414342,1969
UNCAO,0.3768224,493,0.5072897,770,0.0573736,722
FOBIA,0.3768224,493,0.5482243,583,0.0580001,672
TIDAS,0.376785,494,0.6269159,252,0.0606759,452
DISTA,0.376785,494,0.5033645,789,0.050579,1189
DITAS,0.376785,494,0.6278505,248,0.0606608,455
GUISA,0.3767477,495,0.4695327,941,0.0473516,1474
GUIAS,0.3767477,495,0.6463551,193,0.0608259,439
SUGAI,0.3767477,495,0.5171963,723,0.0513196,1141
UIVAS,0.3767103,496,0.5717757,470,0.0585166,624
HIENA,0.3764486,497,0.4084112,1217,0.0479041,1421
DISCA,0.3762991,498,0.4685981,945,0.0491462,1308
DICAS,0.3762991,498,0.6229907,264,0.0604373,471
TAXES,0.3762991,498,0.6069159,325,0.0611495,408
TALCO,0.3762991,498,0.5536449,555,0.0558569,848
SEXTA,0.3762991,498,0.5211215,707,0.0566028,798
HONRA,0.376,499,0.526729,680,0.0569,768
LOJAS,0.3758131,500,0.6398131,209,0.0668438,174
GARFE,0.3756636,501,0.4598131,983,0.0503123,1210
GRAFE,0.3756636,501,0.295514,1569,0.0277317,2830
FERVA,0.3756262,502,0.5814953,425,0.0598954,510
PILAR,0.3753645,503,0.5409346,617,0.0520481,1111
GRITA,0.3753645,503,0.491215,847,0.0498371,1252
VERBA,0.3753271,504,0.5553271,547,0.0594331,547
ORGES,0.375028,505,0.4962617,823,0.0394872,2099
GORES,0.375028,505,0.6734579,136,0.0567452,779
ROGES,0.375028,505,0.6201869,275,0.0525544,1080
VERSO,0.3749907,506,0.5527103,560,0.0484255,1376
SORVE,0.3749907,506,0.4884112,861,0.0427821,1869
VAGOS,0.3749907,506,0.5641121,505,0.0547294,930
SERVO,0.3749907,506,0.5699065,479,0.0510318,1160
RANJO,0.3749533,507,0.5456075,596,0.0571565,739
FEIOS,0.3748785,508,0.6039252,334,0.0481525,1403
CRIVA,0.3748411,509,0.5063551,774,0.0506813,1179
DOTAM,0.374729,510,0.571215,473,0.0584851,629
RUGAS,0.3746916,511,0.6242991,261,0.0588623,598
CELTA,0.3746916,511,0.6142056,297,0.0583169,643
RUSGA,0.3746916,511,0.4706542,936,0.0478958,1423
REMOU,0.3746916,511,0.4071028,1222,0.0348273,2415
