palavra_1,palavra_2,palavra_3,forca_global,rank_global,forca_peso,rank_peso,forca_global_peso,rank_global_peso
BUNDE,CLIPS,GRAFO,0.8584299,268,1.2085981,1127,0.0844877,2132
BRADE,CLIPS,FUNGO,0.8584299,268,1.2557009,1002,0.0853831,2118
BUNDE,CLIPS,GARFO,0.8584299,268,1.3728972,554,0.1070683,1216
BORDE,CLIPS,FUNGA,0.8584299,268,1.4130841,376,0.1084026,1045
CLIPS,DOBRE,FUNGA,0.8584299,268,1.3171963,792,0.1028433,1607
BUNDE,CLIPS,FAVOR,0.8583925,269,1.2542056,1007,0.0923741,1969
BUNDA,CLIPS,FERVO,0.8583925,269,1.4945794,91,0.1166515,170
BRAVO,CLIPS,FUNDE,0.8583925,269,1.2557009,1002,0.0853822,2119
BUNDO,CLIPS,FERVA,0.8583925,269,1.4945794,91,0.1166515,170
BUFAR,CLIPS,VENDO,0.8583925,269,1.4128972,377,0.1123213,561
CLIPS,FUNDO,VERBA,0.8583925,269,1.4848598,113,0.1165284,180
CLIPS,FUNDA,VERBO,0.8583925,269,1.4848598,113,0.1165284,180
BUNDA,CLIPS,FREVO,0.8583925,269,1.3482243,657,0.1028258,1610
DIGAM,JULHO,TRENS,0.8583178,270,1.3285981,743,0.1062967,1296
ADVIM,JULHO,TRENS,0.8582804,271,1.1424299,1229,0.0856276,2111
BRINS,CHUPE,DOGMA,0.858243,272,1.2052336,1130,0.0999241,1763
ADVEM,BRINS,CHUPO,0.8582056,273,1.1891589,1162,0.0931014,1950
BRINS,CHUVA,DOPEM,0.8582056,273,1.3016822,848,0.1070439,1220
BRINS,CHUPO,VEDAM,0.8582056,273,1.3570093,625,0.1121167,576
BRINS,CHUPO,DEVAM,0.8582056,273,1.337757,700,0.11172,620
BRINS,CHUVA,PODEM,0.8582056,273,1.348785,656,0.1082412,1075
BRINS,CHUPO,FETAL,0.8580935,274,1.3168224,793,0.1098423,849
BANHE,CLIPS,FURTO,0.8580935,274,1.4418692,259,0.1092115,931
BRINS,CHUPO,FALTE,0.8580935,274,1.3102804,822,0.1028744,1604
BANHE,CLIPS,FRUTO,0.8580935,274,1.3396262,693,0.1032568,1572
BUFAR,CLIPS,TENHO,0.8580935,274,1.3983178,440,0.1125862,528
BRINS,CHUPE,FALTO,0.8580935,274,1.3102804,822,0.1028744,1604
BANHO,CLIPS,FURTE,0.8580935,274,1.4418692,259,0.1092115,931
CLIPS,EXTRA,FUNGO,0.8579439,275,1.2727103,950,0.0990946,1796
CHOVI,PUXAM,TRENS,0.8577196,276,1.1637383,1204,0.088504,2040
BRUXO,CLIPS,TANGE,0.8576449,277,1.2704673,954,0.1019023,1675
BRUXA,CLIPS,VENTO,0.8576075,278,1.3814953,516,0.1115738,636
BRUXO,CLIPS,VENTA,0.8576075,278,1.3814953,516,0.1115738,636
FUJAM,PICHO,TRENS,0.8571589,279,1.3684112,572,0.1068881,1238
BANJO,CLIPS,FURTE,0.8570467,280,1.4308411,304,0.1091052,953
BENZO,CLIPS,FURTA,0.8569346,281,1.5003738,75,0.1177549,117
BENZA,CLIPS,FRUTO,0.8569346,281,1.3981308,441,0.1118001,613
BENZA,CLIPS,FURTO,0.8569346,281,1.5003738,75,0.1177549,117
BENZO,CLIPS,FRUTA,0.8569346,281,1.3981308,441,0.1118001,613
BENZO,CLIPS,TRUFA,0.8569346,281,1.3263551,752,0.110178,804
CLIPS,FUJEM,GRAVO,0.8568972,282,1.2575701,993,0.0900359,2017
CHOVA,FULGI,TRENS,0.8568598,283,1.1441121,1228,0.0857332,2108
FICHA,TRENS,VULGO,0.8568598,283,1.3323364,726,0.1038794,1519
CLIPS,FUGAZ,MOVER,0.856785,284,1.3293458,739,0.1080021,1096
PICHA,TRENS,ZUMBO,0.8567477,285,1.2611215,982,0.1026127,1630
PICHO,TRENS,ZUMBA,0.8567477,285,1.2611215,982,0.1026127,1630
BURGO,CLIPS,VEJAM,0.8565981,286,1.4545794,212,0.1178717,110
BRINS,CHUTE,VOGAL,0.8565607,287,1.2575701,993,0.1024191,1644
BRINS,TACHE,VULGO,0.8565607,287,1.3220561,771,0.1035502,1548
BRINS,CHEGA,VULTO,0.8565607,287,1.3338318,720,0.1036339,1538
BICHA,TRENS,VULGO,0.8565607,287,1.3158879,798,0.1035402,1550
CLIPS,VERGA,ZUMBO,0.856486,288,1.3637383,594,0.1139357,402
CLIPS,GRAVO,ZUMBE,0.856486,288,1.1130841,1249,0.0824094,2160
BURGO,CLIPS,VAZEM,0.856486,288,1.4186916,353,0.1125439,535
CLIPS,GRAVE,ZUMBO,0.856486,288,1.1130841,1249,0.0824094,2160
BRINS,CHUPO,FEDAM,0.8560374,289,1.3736449,551,0.1123347,559
BRINS,DATEM,JULHO,0.8558131,290,1.3794393,524,0.1096345,875
BRINS,MUDEZ,TALHO,0.8557009,291,1.346729,664,0.1084212,1042
BRINS,MUDEZ,TOLHA,0.8557009,291,1.3398131,692,0.1088601,983
CLIPS,ERGAM,JUNHO,0.8556636,292,1.3100935,823,0.1032394,1575
CLIPS,JUNHO,REGAM,0.8556636,292,1.4213084,342,0.1148026,320
CLIPS,GERAM,JUNHO,0.8556636,292,1.4745794,142,0.1189933,76
CLIPS,GANHO,JUREM,0.8556636,292,1.4371963,280,0.1136558,440
CLIPS,JURAM,VENHO,0.8556262,293,1.4863551,110,0.1192494,65
CLIPS,RUJAM,VENHO,0.8556262,293,1.4321495,300,0.1150328,296
CLIPS,JUNHO,VAREM,0.8556262,293,1.448972,236,0.1139119,404
CLIPS,URJAM,VENHO,0.8556262,293,1.3581308,621,0.1120709,583
BRINS,PUXEM,VODCA,0.8555514,294,1.3786916,527,0.1091744,942
FICHO,PUXAM,TRENS,0.8555514,294,1.3685981,571,0.1068681,1243
CHUPO,FIXAM,TRENS,0.8555514,294,1.2773832,937,0.1041273,1504
BRUXA,CLIPS,FONTE,0.8554393,295,1.3166355,794,0.103542,1549
BRINS,CAPTE,FLUXO,0.8554393,295,1.2723364,952,0.1014101,1706
BRINS,CEDAM,JULHO,0.8553271,296,1.4557009,207,0.1165591,176
BRINS,PUXEM,TOCHA,0.8552523,297,1.3885981,483,0.1103289,787
BRINS,CHATO,PUXEM,0.8552523,297,1.3147664,803,0.0925301,1965
BRINS,PUXEM,TACHO,0.8552523,297,1.395514,452,0.10989,845
BRINS,CHUPO,TAXEM,0.8552523,297,1.3042991,840,0.1071492,1208
BICHO,PUXAM,TRENS,0.8552523,297,1.3521495,644,0.1065289,1280
BRINS,CALHO,MUDEZ,0.855215,298,1.3865421,493,0.1099931,825
BRINS,COLHA,MUDEZ,0.855215,298,1.3796262,523,0.110432,774
BURGO,CLIPS,VEXAM,0.8549907,299,1.4547664,211,0.1178518,111
BRUXO,CLIPS,VAGEM,0.8549907,299,1.3235514,763,0.1068659,1244
BRINS,FULGE,VODCA,0.8546916,300,1.3218692,772,0.1030525,1594
